,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,un_pmra,un_pmdec,zero_point,un_plx,gmm_prob
1010,1636148068921376768,Gaia DR3 2076279416735552896,2076279416735552896,363035213,2016.0,295.3792220907639,0.011070856,39.81988692057871,0.012099283,0.2510150602725872,0.013443104,16.532942,2.6752172,-2.499982534664412,0.015039159,-0.9522995636581904,0.015059799,-0.05865983,-0.05558726,-0.08361518,-0.029811362,0.24142475,-0.043257076,-0.29443613,-0.07026884,-0.1088284,-0.10419822,347,0,347,0,1.7328917,387.69736,0.0,0.0,31,False,1.4571561,,,,,,,,40,25,0.022020493,43,16,0,0.022096943,168.20822,0,0,1.0659894,0.17462768,0.074563764,0.16963123,0.15412505,-125.43564,63.59605,1.3909372,-20.122406,False,360,54083.21186406296,8.85703,6106.247,13.854711,40,23175.47125610357,24.523682,945.0242,14.425971,39,44046.60024270769,21.697971,2029.987,13.138115,1.2429378,0.0,1.0,0.0,0.0,0.0,1.2878561,0.57126045,0.71659565,-63.827732,3.4050817,2.0,15.0,5.0,12.0,8.218093,,,759.4707,,5000.0,3.0,-0.25,222.0,,,,12.802495,0.052154347,10.0,,NOT_AVAILABLE,73.67227851515284,8.268991142124547,310.75777702821046,59.719328152665774,False,False,0,True,True,False,False,False,False,True,False,1.02096e-13,5.0996436e-13,0.9999927,5793.848,5785.511,5799.5347,3.0646,2.9693,3.1364,-0.0139,-0.0218,-0.0102,3127.191,2876.6504,3484.3967,1.068,1.0635,1.0716,0.857,0.8532,0.8599,0.4578,0.4557,0.4594,PHOENIX,0.6015705626527026,1.5814140397322942,-0.028761,5.355496991057669,6.735152565173675e-42
1154,1636148068921376768,Gaia DR3 2076279657253706368,2076279657253706368,883593054,2016.0,295.334370596671,0.011749681,39.84683084382371,0.014543485,0.2439200512386517,0.014940149,14.342631,4.574548,-1.0918964308674526,0.015605004,-4.442324694861645,0.017940134,-0.120876156,-0.12267524,-0.08225646,0.012540181,0.27119637,-0.012580121,-0.42342162,-0.14526625,-0.09797957,-0.16456464,323,0,322,1,0.99067444,332.15143,0.0,0.0,31,False,1.4063554,,,,,,,,38,24,0.02639912,42,16,0,0.023833815,176.58278,0,0,1.0385365,0.22902104,0.13052927,0.15142728,0.20006031,-144.8746,65.19632,1.1756158,-25.460985,False,333,48682.11339194745,9.982859,4876.5703,13.968944,38,17925.552814237435,19.994514,896.52356,14.704861,37,43864.027934254,23.870436,1837.588,13.142624,1.2692461,0.0,0.0,0.0,0.0,0.0,1.5622368,0.7359171,0.8263197,-72.28154,1.4352561,2.0,17.0,9.0,16.0,8.138222,,,815.6364,,4500.0,2.5,0.25,222.0,,,,12.78892,0.036171112,8.0,,NOT_AVAILABLE,73.6795320332244,8.312127005567676,310.71152923542235,59.75632828721293,False,False,0,True,True,False,False,False,False,True,False,1.020579e-13,5.0977413e-13,0.9999964,4467.5186,4460.735,4472.969,2.1469,2.1251,2.1677,-0.0033,-0.0058,0.0009,5410.9263,5288.656,5547.2217,0.646,0.6371,0.6535,0.4847,0.4779,0.4905,0.2529,0.2493,0.256,MARCS,1.4291652174009462,0.4038456266096673,-0.029639,6.125018801911671,3.7686118794309977e-42
1414,1636148068921376768,Gaia DR3 2076280447527788416,2076280447527788416,659853502,2016.0,295.4808518238981,0.012905787,39.86776058910848,0.014855695,0.1461201837885951,0.016658287,6.9929867,5.2367024,-3.5031258393369304,0.017720262,-3.892449613934938,0.018567765,-0.10746838,-0.16131367,-0.029494742,0.004549006,0.24356738,-0.06107778,-0.21071114,-0.25199753,-0.027471066,-0.069971554,334,0,334,0,2.1842964,379.70807,0.025285916,0.28827834,31,False,1.4031566,,,,,,,,39,25,0.026282955,43,15,0,0.013357383,155.76863,0,0,1.0853087,0.14651203,0.10998889,0.17618391,0.18509507,-100.76799,72.46768,5.5294027,-23.111055,False,338,38383.735079367805,8.382937,4578.793,14.226998,35,14027.723385171408,15.95015,879.47284,14.971074,36,35112.295371001375,27.43237,1279.9585,13.384248,1.2802303,0.0,22.0,0.0,1.0,0.0,1.5868263,0.7440758,0.84275055,-132.00137,3.1696415,2.0,14.0,6.0,12.0,8.5263,,,886.11536,,4500.0,2.5,-0.25,222.0,,,,13.0677395,0.08300331,9.0,,NOT_AVAILABLE,73.75251720137331,8.223440413600912,310.93559283772265,59.737929689900405,False,False,0,True,True,False,False,False,False,True,False,1.0209648e-13,5.099668e-13,0.99999267,,,,,,,,,,,,,,,,,,,,,,,0.5058414345558903,0.4770200475692107,-0.029629,11.400401072654692,1.4193935887124946e-100
1440,1636148068921376768,Gaia DR3 2076280138290105728,2076280138290105728,1790052697,2016.0,295.3895205821609,0.00969674,39.89421075055699,0.010662048,0.7061939217928117,0.01180522,57.36233,3.701561,-1.1261141146427718,0.013564351,-3.526105697905912,0.012907059,-0.07739126,-0.05460749,-0.13585658,-0.020506214,0.21354905,-0.06550377,-0.2740773,-0.22038226,-0.06320039,-0.14992146,333,0,333,0,-0.8633249,307.63922,0.0,0.0,31,False,1.4602867,,,,,,,,39,26,0.019786097,43,16,0,0.012113506,164.48471,0,0,0.9654783,0.2056901,0.109036,0.1602198,0.1681386,-137.25244,60.6634,0.14307348,-25.493254,False,347,85370.83550514052,10.70315,7976.235,13.359093,37,37017.480433655735,34.91221,1060.3019,13.917525,36,68671.13045640258,25.96993,2644.2554,12.65596,1.2379943,0.0,1.0,0.0,0.0,0.0,1.2615652,0.5584326,0.7031326,-30.903452,1.6396064,2.0,15.0,2.0,13.0,11.912373,,,858.4435,,4750.0,3.5,0.0,222.0,,,,12.3731365,0.034118712,13.0,,NOT_AVAILABLE,73.74204478800151,8.297630654798756,310.8224923283842,59.786587625542985,False,False,0,True,True,False,False,False,False,True,False,1.0210128e-13,5.0999076e-13,0.9999922,,,,,,,,,,,,,,,,,,,,,,,1.2045272165248466,0.3660428842976903,-0.029019,1.6716683103176724,1.0946847527406707e-40
1603,1636148068921376768,Gaia DR3 2076280408862487424,2076280408862487424,467947718,2016.0,295.5000959512952,0.012271542,39.8567019474665,0.013046996,0.2441802483622005,0.014736627,14.548936,3.3258033,-2.777046621566384,0.016664794,-1.8300218942483537,0.016761566,0.01471404,-0.06371182,-0.021685544,-0.022004649,0.19768031,-0.02089197,-0.2742331,-0.11011929,-0.0006280666,-0.06480793,334,0,333,1,0.33332005,326.38892,0.0,0.0,31,False,1.4009888,,,,,,,,39,25,0.024029365,42,16,0,0.014190524,161.72673,0,0,1.0120217,0.15553561,0.026329424,0.15279031,0.19757552,-132.59064,-58.151566,0.93608874,-24.297165,False,344,45013.95150000663,9.181173,4902.854,14.053999,39,16287.81211319957,13.273262,1227.1145,14.808886,38,41212.58247283528,21.633596,1905.0269,13.21032,1.2773905,0.0,1.0,0.0,0.0,0.0,1.5985651,0.7548866,0.8436785,-84.74396,2.7566535,2.0,11.0,2.0,10.0,6.0878544,,,855.3036,,4250.0,3.0,-0.5,222.0,,,,12.885349,0.036628477,9.0,,NOT_AVAILABLE,73.7498720549646,8.205174639518075,310.95570505647186,59.72251173789655,False,False,0,True,True,False,False,False,True,True,False,1.0205361e-13,5.0975267e-13,0.99999696,4579.9277,4570.805,4591.74,2.5747,2.5333,2.6037,-0.0874,-0.0901,-0.084,2901.7888,2804.274,3043.5894,0.8904,0.8802,0.9036,0.6707,0.6627,0.681,0.3533,0.349,0.3588,MARCS,0.6000905375726202,0.9159216101556255,-0.029778,6.035142931847903,2.8952431150320577e-51
1618,1636148068921376768,Gaia DR3 2076280413168057088,2076280413168057088,1613133271,2016.0,295.49540014958103,0.012245535,39.8643771271471,0.013524423,0.5830388213986477,0.015112275,36.74171,4.165092,2.3487060752377324,0.016647179,3.4397050071038326,0.017445274,-0.04971226,-0.086918175,-0.098415926,-0.013533347,0.20919058,-0.041326404,-0.2927902,-0.18365589,-0.022480212,-0.097807474,360,0,359,1,-1.4862546,319.28983,0.0,0.0,31,False,1.5285095,,,,,,,,42,26,0.025077993,45,17,0,0.016502423,162.14262,0,0,0.94374263,0.14556734,0.06141846,0.16787228,0.21245192,-119.68253,69.307755,8.015985,-25.263487,False,374,38754.88619718046,7.8523245,4935.467,14.216551,43,19718.61580925127,21.260984,927.45544,14.601351,41,27199.278214303013,20.002256,1359.8105,13.661502,1.2106317,0.0,1.0,0.0,0.0,0.0,0.9398489,0.38479996,0.55504894,-40.105457,4.671392,2.0,17.0,4.0,14.0,4.5730233,,,815.6365,,5750.0,4.0,0.0,222.0,,,,13.409074,0.11598601,13.0,,NOT_AVAILABLE,73.75492895451565,8.212019351347442,310.9541513942637,59.73095493330797,False,False,0,True,True,False,False,False,True,True,False,1.02334916e-13,5.111578e-13,0.99996907,5958.474,5946.876,5970.0615,3.6794,3.6734,3.6849,-0.0871,-0.0898,-0.0845,2116.4338,2105.211,2129.0767,0.4895,0.4823,0.4967,0.4096,0.4034,0.4158,0.2206,0.2172,0.224,MARCS,0.7087808549358395,0.507173550172798,-0.027788,2.5919843491291488,7.268731058475958e-138
1621,1636148068921376768,Gaia DR3 2076280443220603136,2076280443220603136,876811103,2016.0,295.4738669079081,0.00785945,39.86034568702502,0.008673711,0.315838583304719,0.009863138,31.427988,4.81853,-2.9171927069253525,0.010919578,-3.835129543725359,0.0113036875,-0.06894093,-0.13153687,-0.02517277,0.013700105,0.22534579,-0.036902234,-0.21735364,-0.21931706,-0.044226404,-0.0624645,347,347,346,1,-1.7953873,402.17084,0.023805454,0.7150033,31,False,1.4044721,,,,,,,,40,26,0.015997227,43,15,0,0.010668642,163.6079,0,0,0.93109024,,,,,,,,,False,359,220198.44708587645,38.244984,5757.577,12.330331,38,80859.14980147114,68.12961,1186.843,13.06922,39,199490.7192480013,84.54129,2359.6838,11.498089,1.2731692,0.0,1.0,0.0,1.0,0.0,1.5711308,0.73888874,0.832242,14.059053,0.32829237,1.0,20.0,8.0,16.0,34.869427,-1.375883,0.9100694,886.11536,3.704955,4500.0,2.0,0.0,222.0,10.908601,3.2299669,12.0,11.171554,0.02208872,12.0,,NOT_AVAILABLE,73.74334514586295,8.224589358922769,310.9205920630638,59.73277537164627,False,False,0,True,True,False,False,False,True,True,False,1.02045285e-13,5.097111e-13,0.99999774,4475.4746,4468.058,4480.1035,2.0508,2.0408,2.0636,-0.0597,-0.061,-0.0563,2696.5771,2657.3528,2725.071,0.6889,0.6794,0.6945,0.5169,0.5096,0.5212,0.2702,0.2663,0.2725,MARCS,0.37431802068053843,0.29474069574765527,-0.00586,3.1228413884076063,0.007846434198099248
1658,1636148068921376768,Gaia DR3 2076280481887528704,2076280481887528704,1343737298,2016.0,295.48292180324006,0.014778483,39.869037205009256,0.017107306,0.4779252162595592,0.018632751,24.18769,4.8240438,2.359934182634867,0.020437976,-4.207387361782928,0.022564322,-0.06758264,-0.10724013,-0.060835343,0.037201166,0.13645785,0.0059648515,-0.32146254,-0.23279713,-0.035700824,-0.065904535,336,0,336,0,0.6765527,358.4551,0.0,0.0,31,False,1.5406703,,,,,,,,39,26,0.032065514,42,16,0,0.021031415,162.87791,0,0,1.0253942,0.13556865,0.11535808,0.19319193,0.19285561,-101.234055,76.421265,7.2834916,-24.432146,False,350,25289.901612962145,5.883381,4298.532,14.679999,39,13194.32956477991,14.099453,935.8044,15.037574,36,17433.783287951414,13.706059,1271.9763,14.144417,1.2110808,0.0,1.0,0.0,1.0,0.0,0.893157,0.35757446,0.53558254,4.660308,13.437347,2.0,15.0,4.0,13.0,3.834994,,,886.11536,,5750.0,4.5,-0.5,222.0,,,,13.888785,0.16178899,13.0,,NOT_AVAILABLE,73.75441891006945,8.222658521986517,310.9394183223895,59.73859092912998,False,False,0,True,True,False,False,False,True,True,False,1.0223195e-13,5.1064345e-13,0.99997926,6021.211,6003.684,6038.0894,3.644,3.6319,3.6487,-0.4597,-0.4855,-0.4576,2684.5566,2673.8667,2703.869,0.4407,0.43,0.4511,0.3717,0.3625,0.3806,0.2016,0.1966,0.2064,MARCS,0.8660400849476656,0.5363024618308051,-0.027242,3.89867501569129,2.4165974009893382e-98
1663,1636148068921376768,Gaia DR3 2076280481887540352,2076280481887540352,995588773,2016.0,295.49607140241943,0.014478125,39.87765683894181,0.015787806,0.1986787068872423,0.017708017,9.5787525,6.33809,-2.795528737884547,0.020802338,-5.688269069057132,0.02125333,-0.048457146,-0.09648226,0.041764606,0.01595137,0.16030268,-0.010977842,-0.22542925,-0.16509011,-0.08212168,-0.05080879,343,0,341,2,1.5944525,376.7675,0.05842233,1.3287559,31,False,1.4201634,,,,,,,,40,26,0.03004355,43,15,0,0.012070713,155.65584,1,0,1.0611216,0.13541524,0.08580894,0.1968311,0.1975361,-134.69588,72.65881,13.482218,-22.30554,False,348,31795.923251179756,6.8094854,4669.358,14.431438,41,12303.941223142005,13.547893,908.1812,15.113432,39,27725.011294976503,16.042006,1728.2759,13.640717,1.2589335,0.0,0.0,0.0,0.0,0.0,1.4727154,0.6819935,0.7907219,-51.149353,2.788652,2.0,18.0,3.0,15.0,6.3111606,,,886.11536,,4750.0,3.0,0.0,222.0,,,,13.350757,0.053525902,16.0,,NOT_AVAILABLE,73.76695152881771,8.217937540810448,310.96406521978133,59.74326970522611,False,False,0,True,True,False,False,False,True,True,False,1.02078556e-13,5.098773e-13,0.99999446,4654.013,4649.4575,4659.205,2.4983,2.4865,2.508,0.1654,0.1617,0.1687,5192.159,5132.329,5262.0986,0.635,0.6289,0.6413,0.4832,0.4785,0.4881,0.2517,0.2492,0.2543,MARCS,0.7441289269571845,0.3736343998847242,-0.029058,8.912891208845029,9.51850732806848e-30
1699,1636148068921376768,Gaia DR3 2076280550607038592,2076280550607038592,748768829,2016.0,295.5245917169479,0.008055809,39.8832803962902,0.008927905,0.6634069763438026,0.009831054,64.202774,5.63159,-3.911390545068092,0.010964157,-4.051645393247332,0.011617147,-0.048668128,-0.05336371,-0.0642684,0.0072151977,0.13864015,-0.002255623,-0.27127358,-0.13768286,-0.037378006,-0.09668217,363,363,361,2,-6.210827,488.79016,0.04817744,3.1220114,31,False,1.4439844,,,,,,,,42,27,0.01664664,45,18,0,0.00853087,167.65166,0,0,0.7756568,,,,,,,,,False,364,412974.4854301701,46.95427,8795.249,11.647559,41,171778.09148091648,84.19902,2040.1436,12.251122,41,342961.99733717664,81.538795,4206.1206,10.9097805,1.2464211,0.0,0.0,0.0,0.0,0.0,1.341342,0.6035633,0.73777866,-17.93231,0.34304157,1.0,19.0,6.0,16.0,50.487587,1.9266144,0.0108982865,815.6364,4.105316,4750.0,2.5,0.25,222.0,11.655692,2.5535793,11.0,10.622375,0.01124658,11.0,,NOT_AVAILABLE,73.7825464167944,8.201433569695357,311.0087062346152,59.74111751118004,False,False,0,True,True,False,False,False,False,True,False,1.0206032e-13,5.097862e-13,0.99999624,,,,,,,,,,,,,,,,,,,,,,,0.28031353232739203,0.28672664738532394,-0.032226,1.4819039218100076,1.5253043311516538e-35
1777,1636148068921376768,Gaia DR3 2076280653686213504,2076280653686213504,1781274843,2016.0,295.4661419332491,0.013368623,39.87459297114985,0.014832742,0.6936551911167429,0.016532853,40.256947,21.597563,-6.250023442307211,0.018294828,-20.673460035901464,0.018602537,-0.073170155,-0.11194754,-0.07684253,-0.025530983,0.21628709,-0.06415461,-0.3086141,-0.21817376,-0.06783492,-0.12380241,360,0,360,0,1.4152442,399.98083,0.0,2.1332955e-15,31,False,1.482954,,,,,,,,42,26,0.027259715,45,17,0,0.012585212,153.31313,0,0,1.0526253,0.17068142,0.09114508,0.15984453,0.169231,-117.77461,61.568375,3.8841622,-24.711079,False,376,31477.892730483472,5.76653,5458.7236,14.442352,42,14471.4041920391,15.325008,944.2999,14.937265,40,24277.97318368209,19.162485,1266.9532,13.784864,1.2310029,0.0,0.0,0.0,0.0,0.0,1.152401,0.4949131,0.65748787,5.3741384,4.176087,2.0,18.0,5.0,14.0,4.9815187,,,886.11536,,5000.0,4.0,-0.25,222.0,,,,13.396702,0.055740997,13.0,,NOT_AVAILABLE,73.75310563725304,8.236623687938714,310.9191221781392,59.74818936570966,False,False,0,True,True,False,False,False,False,True,False,1.0242788e-13,5.116221e-13,0.9999598,,,,,,,,,,,,,,,,,,,,,,,0.2927161500892934,0.08998269746667899,-0.028093,2.3834396702752425,0.0
1915,1636148068921376768,Gaia DR3 2076280894204419840,2076280894204419840,1471967552,2016.0,295.4826829366804,0.010250369,39.925658016733344,0.011244171,0.7888356004255693,0.012360356,61.555233,14.199439,-3.6309884321769736,0.01392891,-13.72734430101163,0.0137637025,-0.030659799,0.0044337674,-0.16652252,0.00086250773,0.14582875,-0.009445612,-0.36075652,-0.1867294,-0.08736039,-0.113004446,353,0,352,1,0.5241292,361.8826,0.0,0.0,31,False,1.566429,,,,,,,,41,26,0.020478096,45,19,0,0.013099534,133.51144,0,0,1.0189947,0.17272449,0.048889358,0.1459167,0.22935115,-117.13561,61.639908,13.340263,-25.839066,False,344,68214.26807426728,15.201362,4487.379,13.602679,42,37278.95810592657,29.233572,1275.2104,13.909883,41,44230.59108367137,18.311823,2415.4116,13.133589,1.1949047,0.0,0.0,0.0,0.0,0.0,0.77629375,0.3072033,0.46909046,20.641882,7.633091,2.0,11.0,4.0,10.0,8.420346,,,886.1153,,6000.0,4.5,-0.25,222.0,,,,12.906224,0.07572707,8.0,,NOT_AVAILABLE,73.80453419430108,8.249970625111285,310.9772926727041,59.79190351382309,False,False,0,True,True,False,False,False,True,True,False,1.0255069e-13,5.1223554e-13,0.9999477,6383.207,6373.9697,6392.5283,4.0211,4.0111,4.0311,-0.3425,-0.3473,-0.3377,1229.8336,1211.1171,1249.836,0.3363,0.3311,0.3415,0.288,0.2834,0.2924,0.1552,0.1527,0.1576,PHOENIX,0.383612073135933,0.10026485967125986,-0.027991,1.566911533066168,1.2619533383592786e-204
1919,1636148068921376768,Gaia DR3 2076280894204423936,2076280894204423936,1644087723,2016.0,295.4901418646827,0.017962674,39.92435050378466,0.019345788,0.1648692195135587,0.021264749,6.369096,5.603376,-3.387648599973249,0.024111703,-4.463368292968211,0.02382873,-0.0071530803,-0.036771163,-0.17429711,-0.006881315,0.114082865,-0.013038396,-0.3880925,-0.20443183,-0.104630314,-0.091528326,342,0,341,1,-0.81463385,319.27155,0.0,0.0,31,False,1.3980744,,,,,,,,40,26,0.03518597,43,18,0,0.015599837,141.75333,0,0,0.96775854,0.20248762,0.012071625,0.1297566,0.19375296,-122.19588,59.94075,9.129349,-24.413372,False,348,17625.1243305013,4.9839826,3536.3535,15.072037,41,6310.465783965049,11.266244,560.1215,15.838388,40,16220.38730907675,14.355273,1129.9254,14.222742,1.2783372,0.0,2.0,0.0,1.0,0.0,1.6156464,0.7663517,0.84929466,-105.969,4.032256,2.0,9.0,4.0,9.0,2.9410903,,,826.5589,,4500.0,3.0,0.0,222.0,,,,13.824397,0.14000885,6.0,,NOT_AVAILABLE,73.80614632239785,8.244324022301363,310.98709904901443,59.78872815149339,False,False,0,True,False,False,False,False,True,True,False,1.0205361e-13,5.0975505e-13,0.99999696,4609.445,4574.1387,4626.1406,2.7896,2.6876,2.8224,0.1643,0.1581,0.1768,3790.167,3658.3105,4230.62,0.9242,0.881,0.9443,0.6948,0.6611,0.7104,0.3635,0.3454,0.3719,MARCS,0.7117533678136039,0.5338732642238114,-0.029432,12.897949697791347,1.091465509237549e-67
1922,1636148068921376768,Gaia DR3 2076280924256937600,2076280924256937600,115243756,2016.0,295.541988911297,0.019262968,39.89888475430449,0.02159891,0.5066630626479962,0.02382603,20.3501,8.035467,-3.5493865086651715,0.026504373,-7.209062488357913,0.02814566,-0.064294085,-0.12513825,-0.068348944,-0.005279656,0.16370958,-0.029429942,-0.27946743,-0.1598668,-0.05368612,-0.087725095,353,353,353,0,22.72861,2434.6472,0.23926662,76.360855,31,False,1.4663837,,,,,,,,41,26,0.04017866,44,17,0,0.00946928,165.60274,0,0,1.974185,,,,,,,,,False,353,297688.6875351652,38.362408,7759.9062,12.002961,40,131241.8667909924,73.31019,1790.2268,12.543362,38,236572.09183492916,82.54473,2865.9866,11.312986,1.2355658,0.0,0.0,0.0,0.0,0.0,1.2303753,0.5404005,0.6899748,6.2412543,1.6217226,1.0,16.0,8.0,13.0,34.109974,13.926936,0.0,855.3036,16.768805,5000.0,2.5,0.0,222.0,,,,11.045993,0.009272415,8.0,33.6213,NOT_AVAILABLE,73.80285031816256,8.19721355019754,311.0441581715856,59.75124805728099,False,False,3,True,True,True,False,False,True,True,False,1.0207955e-13,5.0988223e-13,0.99999434,5004.205,4984.0566,5009.2485,2.8172,2.7966,2.8433,-0.0846,-0.0865,-0.0821,1576.7643,1526.7327,1615.747,0.4099,0.3917,0.4147,0.3236,0.3089,0.3275,0.1709,0.1631,0.173,MARCS,0.7467311022706169,0.3904205303457016,-0.021801,4.702539371130972,3.3028132040963524e-23
1938,1636148068921376768,Gaia DR3 2076280928564172160,2076280928564172160,537199718,2016.0,295.52564213971084,0.09546447,39.90363205809923,0.10268561,0.7027830656384728,0.11529182,5.856201,11.413314,1.6422713848571524,0.13490087,-11.294542394612172,0.13573614,-0.04901161,-0.119101815,-0.10407182,0.060401537,0.09288093,0.03430513,-0.2827417,-0.19209279,-0.10471798,-0.03602408,344,0,343,1,106.58845,17824.414,1.2434989,674.538,31,False,1.5437104,,,,,,,,40,27,0.19302724,42,17,0,0.0393531,150.12433,45,0,7.2107215,0.12604278,0.049428098,0.14871673,0.23275813,-126.12571,77.495514,8.347453,-25.963081,False,341,38248.81805665298,51.943523,736.35394,14.230822,40,20856.08499702548,23.54532,885.7847,14.540461,38,27211.5899959456,16.662352,1633.1182,13.661011,1.25671,0.0,0.0,0.0,0.0,0.0,0.87944984,0.30963898,0.56981087,-15.589202,9.092907,2.0,16.0,4.0,14.0,5.179149,,,826.5589,,5750.0,4.5,-0.25,222.0,,,,13.393823,0.06765085,12.0,,NOT_AVAILABLE,73.80097668817017,8.210493633013902,311.02395625467693,59.75998069808264,False,False,0,True,True,False,False,False,True,True,False,1.0255069e-13,5.1223554e-13,0.9999477,5641.2695,5605.8936,5670.207,4.3043,4.2566,4.3513,-0.5465,-0.5839,-0.5156,849.2208,782.683,926.3304,0.138,0.1155,0.1554,0.1153,0.0964,0.1299,0.0623,0.0521,0.0702,MARCS,8.214286094483338,1.2017852096845476,-0.027611,16.405036722855336,8.999183794982275e-238
2103,1636148068921376768,Gaia DR3 2076281169082371712,2076281169082371712,1796596060,2016.0,295.54882005212846,0.009392408,39.94786807415495,0.010821183,0.5131152176270467,0.011501114,42.115765,4.545552,-2.5103230918206707,0.01241348,-3.78950108151857,0.014084391,0.012634298,0.036167853,-0.080300115,-0.0723759,0.10323127,-0.07431711,-0.28323916,-0.1400515,-0.053425297,-0.03126984,371,0,368,3,1.6149992,411.322,0.033543855,0.9594884,31,False,1.4917471,,,,,,,,43,28,0.019825833,46,18,0,0.010071874,150.74864,0,0,1.0595968,0.20417298,0.098508514,0.14774239,0.16248006,-113.47099,-86.2514,11.057857,-23.323296,False,358,81221.37898173525,20.948362,3877.2185,13.413191,43,38074.3470095413,46.378876,820.9416,13.886961,45,61580.66807120281,48.977818,1257.3175,12.774284,1.2269554,0.0,0.0,0.0,0.0,0.0,1.1126766,0.47377014,0.6389065,-32.351433,2.4087145,2.0,16.0,5.0,15.0,12.0975485,,,886.11523,,5000.0,4.0,-0.75,222.0,,,,12.57611,0.028694412,11.0,,NOT_AVAILABLE,73.8488061770379,8.216131866097934,311.0870954543675,59.79551519237039,False,False,0,True,True,False,False,False,True,True,False,1.0237135e-13,5.113397e-13,0.9999654,5427.6846,5422.7734,5433.2534,3.3517,3.349,3.3534,-0.1291,-0.1298,-0.128,1879.628,1877.2965,1885.5967,0.5152,0.5111,0.52,0.4179,0.4145,0.4219,0.2237,0.2219,0.2259,MARCS,0.4944973035720606,0.37166874205920397,-0.028737,2.2414291381160094,1.2906927317325143e-12
