,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,un_pmra,un_pmdec,zero_point,un_plx,gmm_prob
1015,1636148068921376768,Gaia DR3 2052799582132954368,2052799582132954368,781143590,2016.0,290.4592982189051,0.0071707023,38.07241339417914,0.0077539464,0.3457598508692708,0.008846219,38.278713,6.749007,-2.8249174411069182,0.010136359,-6.129350526576257,0.009889583,0.013899721,0.07902521,-0.103499986,-0.0663627,0.11819985,-0.069555335,-0.16915624,-0.11186433,-0.1675165,-0.041187175,396,396,393,3,-3.2436266,440.2918,0.017982392,0.4475236,31,False,1.4058319,,,,,,,,46,27,0.014176265,49,22,0,0.007847633,100.539635,0,0,0.88502544,,,,,,,,,False,397,257535.08579093457,32.302788,7972.534,12.160275,46,95015.77942582306,59.284485,1602.709,12.8940525,45,232348.858998508,68.95153,3369.742,11.332544,1.2711458,0.0,24.0,0.0,0.0,0.0,1.5615082,0.73377705,0.82773113,3.7901208,0.3342203,1.0,23.0,2.0,19.0,44.785667,0.70863175,0.20361792,916.85187,5.269779,4500.0,2.0,-0.25,222.0,8.795417,4.2967925,21.0,10.998269,0.019191043,21.0,,NOT_AVAILABLE,70.31774899790534,10.866737059674888,302.53084045709613,59.222581480772725,False,False,0,True,True,False,False,False,False,True,False,1.020475e-13,5.0972215e-13,0.99999756,,,,,,,,,,,,,,,,,,,,,,,0.3588196544260125,0.16134797572956136,-0.007138,2.5584864690795723,6.034110709604377e-33
1084,1636148068921376768,Gaia DR3 2052800342346990976,2052800342346990976,1792735709,2016.0,290.44646674685623,0.0121430075,38.085055987256105,0.014040806,0.33192319473274107,0.015465426,19.574966,3.5693295,0.3173282534816979,0.016460847,-3.555195569319213,0.017670436,0.010640431,0.13312677,-0.11505184,-0.0142774945,0.23269449,-0.03130348,-0.24745753,-0.130465,-0.07282834,-0.042262573,368,0,366,2,-1.7463982,312.70178,0.0,0.0,31,False,1.4238453,,,,,,,,44,27,0.02487402,47,21,0,0.011652432,104.959236,0,0,0.934812,0.15867695,0.103080004,0.082235485,0.16231455,-74.108894,83.0889,25.435398,-35.116882,False,371,36902.37279029942,7.3367724,5029.7827,14.2697315,44,14429.829640283968,15.581336,926.09705,14.94039,43,32073.05061137499,17.782051,1803.6755,13.482545,1.2601596,0.0,4.0,0.0,0.0,0.0,1.4578447,0.6706581,0.7871866,23.711485,2.4549162,2.0,20.0,5.0,17.0,7.9390545,,,887.8621,,4500.0,3.0,0.0,222.0,,,,13.140897,0.05493094,16.0,,NOT_AVAILABLE,70.32479482828614,10.88136503816664,302.51855417700165,59.2374927629106,False,False,0,True,True,False,False,False,False,True,False,1.02071685e-13,5.0984293e-13,0.9999951,,,,,,,,,,,,,,,,,,,,,,,5.187324740042219,0.49703133499864616,-0.029188,4.65933874023251,5.256230073834842e-53
1139,1636148068921376768,Gaia DR3 2052800582865151488,2052800582865151488,883717,2016.0,290.4119286686939,0.015111691,38.103958900886624,0.017276363,0.9186986372042538,0.019359745,46.009266,5.0736065,4.069631575899517,0.021949025,-3.0297821950099277,0.021338101,0.10192342,0.12665696,-0.17295147,-0.13814716,0.28963336,-0.17614646,-0.2318434,-0.20170555,-0.23660754,0.0860101,361,0,360,1,1.4646726,404.7282,0.046789207,0.6954309,31,False,1.4902261,,,,,,,,42,26,0.03227447,46,20,1,0.008757789,105.31562,0,0,1.0545129,0.12592077,0.09107305,0.045808613,0.14588153,-42.57904,-74.83269,13.742247,-21.33099,False,356,25139.775186805997,5.5824265,4503.378,14.686463,42,11810.640573719307,13.6157875,867.4225,15.157859,44,19348.680598769228,19.459414,994.3096,14.031267,1.2394431,0.0,42.0,0.0,44.0,0.0,1.1265917,0.4713955,0.6551962,-70.75931,4.3054094,2.0,20.0,7.0,16.0,4.877675,,,916.8518,,5250.0,3.5,-0.25,222.0,,,,13.706404,0.07118428,15.0,,NOT_AVAILABLE,70.32993504016534,10.914086039737386,302.4774293942275,59.26306660983242,False,False,0,True,True,False,False,False,False,True,False,1.0279536e-13,5.1345793e-13,0.9999235,5376.3535,5356.2207,5402.7812,3.9114,3.8659,3.9534,-0.0355,-0.0588,-0.0074,1319.3148,1258.1022,1419.9231,0.4869,0.473,0.5046,0.3938,0.3823,0.4085,0.2102,0.2041,0.2182,MARCS,0.5393369053351856,0.7042783813022601,-0.027971,2.1073009380872474,8.9722259346434e-195
1152,1636148068921376768,Gaia DR3 2052800685944370944,2052800685944370944,1176388409,2016.0,290.4026562936061,0.014589186,38.12220045127604,0.01625673,0.8002732736862225,0.01794116,43.04734,21.310707,-5.517866160826893,0.020111458,-20.58395996152974,0.020857884,0.022561923,0.12225083,-0.2427979,-0.06321012,0.10425244,-0.06835747,-0.28588152,-0.23053353,-0.1418722,-0.039817456,403,0,403,0,-1.6643708,362.33688,0.0,2.0147615e-15,31,False,1.4831781,,,,,,,,47,28,0.029480737,50,23,0,0.010585644,105.89288,0,0,0.94077104,0.18196423,0.10291046,0.06052444,0.12697268,-95.16058,84.84441,-18.046104,-29.711458,False,403,22172.53626713485,4.5043836,4922.435,14.822828,43,10174.451675508468,13.95065,729.3174,15.319765,44,17116.434472454755,18.05714,947.90393,14.164362,1.2308419,0.0,2.0,0.0,1.0,0.0,1.1554031,0.4969368,0.65846634,-0.8030269,6.9417896,2.0,19.0,4.0,15.0,3.3973129,,,785.21906,,5250.0,3.5,0.0,222.0,,,,14.020424,0.08936082,16.0,,NOT_AVAILABLE,70.34336755426969,10.928647017425426,302.4733787123514,59.28260360310814,False,False,0,True,True,False,False,False,True,True,False,1.0224343e-13,5.1070167e-13,0.99997824,5674.838,5649.523,5704.768,4.2048,4.1914,4.2161,0.1527,0.1263,0.1798,1183.5371,1159.5063,1213.4152,0.7624,0.7463,0.781,0.6197,0.6063,0.6354,0.3313,0.3242,0.3397,MARCS,0.36447890205778655,0.1013307645321027,-0.027954,2.2418791917615026,1.6738334840838e-310
1208,1636148068921376768,Gaia DR3 2052801476218227200,2052801476218227200,733688871,2016.0,290.2895711681317,0.013261884,38.03969474246716,0.01539526,0.9272691847210087,0.01592548,56.473663,1.7387022,-1.0134591156616772,0.017951326,-1.4127935824361295,0.019437388,-0.018550202,0.14452241,-0.0115173375,-0.17562322,0.032856625,-0.17149521,-0.30848858,-0.09392055,-0.14335312,-0.019351916,360,0,360,0,-1.0666689,333.00653,0.0,0.0,31,False,1.5114063,,,,,,,,43,28,0.027615758,46,19,0,0.015904583,116.09049,0,0,0.9593107,0.19943579,0.13183786,0.037097372,0.08678602,-98.775856,67.49753,59.647507,31.586927,False,355,30528.252547204745,5.5713596,5479.4976,14.475612,44,14948.525968849272,17.923794,834.0046,14.902046,45,22291.878016341198,20.653952,1079.3033,13.877529,1.2198669,0.0,0.0,0.0,0.0,0.0,1.024517,0.42643452,0.59808254,-2.4516351,5.1840463,2.0,15.0,3.0,13.0,4.383687,,,858.0469,,6000.0,4.0,-0.25,222.0,,,,13.617532,0.10715432,13.0,,NOT_AVAILABLE,70.22808899861285,10.972476833958323,302.2620889571207,59.22725606125624,False,False,0,True,True,False,False,False,True,True,False,1.0233123e-13,5.111393e-13,0.9999694,6153.019,6144.246,6160.962,4.2314,4.2217,4.2422,-0.1815,-0.1891,-0.1733,1057.6375,1040.7208,1074.5955,0.7246,0.7187,0.7299,0.6023,0.5973,0.6068,0.3242,0.3215,0.3267,PHOENIX,1.7712925684505547,1.3758123084395266,-0.027899,1.7174602868736077,7.619916307852089e-71
1273,1636148068921376768,Gaia DR3 2052801648016967680,2052801648016967680,109522984,2016.0,290.31918065801153,0.014089122,38.07269793533592,0.01804428,0.2685374011693336,0.017766515,12.454295,6.9851236,-3.699349069270929,0.019160615,-5.925096495438846,0.02213123,-0.02005908,0.05716567,0.02915046,-0.10584482,0.029316679,-0.09499111,-0.3097813,-0.102936074,-0.03799855,-0.08339512,363,363,359,4,-0.20083372,1602.8483,0.17102242,36.368053,31,False,1.247872,,,,,,,,42,27,0.031509105,46,19,3,0.028569795,136.05838,2,0,0.9915226,,,,,,,,,False,368,998035.5419577708,3314.6294,301.1002,10.689502,41,152934.75140301383,2720.6206,56.213184,12.377276,40,1305957.159165057,9674.62,134.98795,9.458074,1.4617635,0.0,0.0,0.0,0.0,0.0,2.9192028,1.6877747,1.2314281,29.952436,0.33938763,1.0,19.0,3.0,14.0,140.7896,1.2942516,0.0,916.9258,3.82238,3200.0,0.0,0.0,222.0,,,,8.870826,0.013795523,14.0,,VARIABLE,70.26871308535505,10.96597890955953,302.32339913864774,59.25274224883623,False,False,0,True,True,False,True,False,True,True,False,1.03842065e-13,5.186859e-13,0.9998199,3643.8672,3639.9824,3646.837,0.4327,0.4298,0.4417,0.588,0.5743,0.5901,8741.15,8620.682,8780.733,1.2193,1.2022,1.24,0.7752,0.764,0.7888,0.4799,0.4737,0.4874,MARCS,0.5179455801876027,0.3735167860479011,-0.047268,6.6160299915901986,5.070726846558707e-80
1308,1636148068921376768,Gaia DR3 2052801716736412672,2052801716736412672,1684136594,2016.0,290.286499354059,0.015406899,38.06138836822971,0.017289232,0.1896801918093807,0.018646332,8.613018,3.1510918,-1.3927922122047398,0.0206028,-2.826572014380572,0.022892408,-0.018237704,0.1923992,0.004194842,-0.16435853,0.028511304,-0.1287405,-0.24529178,-0.105671234,-0.13934134,-0.08265451,396,0,392,4,-0.12822446,387.929,0.0,0.0,31,False,1.4155182,,,,,,,,47,28,0.03244251,50,21,0,0.018640747,104.83016,0,0,0.99453473,0.16037814,0.11760519,0.105116464,0.029180821,-83.25617,72.2928,-33.31701,37.430817,False,391,20371.73252823363,4.688931,4344.643,14.914797,50,7755.705683033764,12.339865,628.5082,15.614489,49,18068.235731634395,10.528233,1716.1699,14.105606,1.267636,0.0,1.0,0.0,1.0,0.0,1.5088825,0.6996918,0.80919075,-64.914185,4.096494,2.0,24.0,9.0,19.0,4.6184845,,,916.9258,,4500.0,3.0,0.0,222.0,,,,13.756064,0.16947156,16.0,,NOT_AVAILABLE,70.2468751922117,10.984153428133096,302.2689722660516,59.248798343851526,False,False,0,True,True,False,False,False,True,True,False,1.02067064e-13,5.0982975e-13,0.9999955,4768.4414,4755.7725,4779.7163,2.9869,2.9336,3.0297,0.0649,0.0363,0.0877,3181.9138,3051.6067,3380.0195,0.8601,0.8477,0.8714,0.657,0.6471,0.6658,0.3456,0.3404,0.3502,MARCS,1.4792443423693842,0.8099000444188841,-0.029079,9.830405495761335,1.6180673174330367e-05
1341,1636148068921376768,Gaia DR3 2052801785455888000,2052801785455888000,437766801,2016.0,290.2772632465557,0.016257875,38.0692182184189,0.018855913,0.2874691241862002,0.019940265,11.836208,2.2823846,-0.3552557471231659,0.022426607,-2.254567249762957,0.024387142,-0.057208434,0.032199793,0.022292903,-0.16113755,0.059349876,-0.15575711,-0.27494523,-0.18621777,-0.14307407,-0.09792866,389,0,388,1,5.3528085,1576.6163,0.1964094,36.404724,31,False,1.208992,,,,,,,,46,28,0.034796856,49,20,0,0.014389649,110.47317,1,0,1.1985866,0.18983766,0.15272684,0.05864276,0.06297457,-99.6947,65.387085,-23.232334,-44.341717,False,391,106669.05497886927,120.87275,882.49054,13.11727,47,11165.848168599445,72.63684,153.72156,15.218813,47,153748.07323829888,385.4728,398.85583,11.780871,1.5460334,0.0,1.0,0.0,0.0,0.0,3.4379416,2.1015425,1.3363991,-46.333138,0.46296176,1.0,24.0,6.0,20.0,37.81337,0.2793952,0.47525465,858.0469,5.8035965,3500.0,2.0,0.5,111.0,,,,11.27319,0.0123911835,18.0,39.87543,NOT_AVAILABLE,70.2508019697543,10.994119591138212,302.25940644803813,59.258299259837656,False,False,0,True,True,True,False,False,False,True,False,1.0212083e-13,5.1008845e-13,0.9999902,,,,,,,,,,,,,,,,,,,,,,,6.312806247783172,1.08167729317296,-0.051452,6.936489286092597,0.967324174382742
1565,1636148068921376768,Gaia DR3 2052802438291003136,2052802438291003136,1514668294,2016.0,290.3430925826213,0.009665561,38.13252402093286,0.010307877,0.607339603808325,0.011617656,49.865616,2.2855475,0.1128261499671818,0.013384707,-2.282760984317699,0.013139935,-0.026242834,0.11402949,-0.18909995,-0.09569181,0.11826474,-0.10640658,-0.2058645,-0.18937178,-0.16455606,-0.07107456,422,0,419,3,0.19554108,421.30646,0.0,0.0,31,False,1.5682399,,,,,,,,49,28,0.019030184,52,23,0,0.024606956,111.619316,0,0,1.0059963,0.17762768,0.09058743,0.080565505,0.096914925,-94.15045,65.18722,-9.792623,-28.48481,False,419,62446.60050613232,9.935704,6285.0703,13.698595,46,34344.0375940713,23.35511,1470.5149,13.998914,46,40295.14397082513,21.134005,1906.6498,13.234764,1.1952481,0.0,2.0,0.0,1.0,0.0,0.76414967,0.30031872,0.46383095,26.683422,8.3747015,2.0,26.0,5.0,21.0,9.641519,,,916.85175,,6250.0,4.0,-0.25,222.0,,,,13.038069,0.0364064,21.0,,NOT_AVAILABLE,70.33188891706051,10.975283737817769,302.3905409771568,59.30524685458854,False,False,0,True,True,False,False,False,True,True,False,1.0222627e-13,5.106151e-13,0.9999798,6742.2964,6476.5884,6759.359,3.8281,3.7412,3.8478,-0.3232,-0.3299,-0.2958,1711.458,1665.6174,1856.1707,0.5161,0.3626,0.5256,0.4463,0.3114,0.4547,0.2404,0.1674,0.2449,PHOENIX,11.863124819816385,0.5756158919076424,-0.028018,1.912876408380328,6.270151987808403e-55
1644,1636148068921376768,Gaia DR3 2052802644449377408,2052802644449377408,1697409733,2016.0,290.2895012258051,0.014754515,38.09934655505377,0.01611191,0.1627885191938068,0.017961765,7.4682817,6.0615616,-3.161315071011068,0.020407336,-5.171906162633354,0.02130495,-0.057963327,0.13192075,-0.1185673,-0.14016755,0.07329589,-0.12860863,-0.16828328,-0.10333959,-0.20369333,-0.14096148,412,0,412,0,-1.7515376,365.19437,0.0,0.0,31,False,1.4344609,,,,,,,,48,27,0.030946229,51,22,0,0.019993119,109.935715,0,0,0.9384392,0.2032279,0.13982163,0.08364586,0.08022632,-86.08134,62.824295,-16.99864,-23.984745,False,415,21307.334186653243,4.982857,4276.128,14.866044,49,8631.15129394609,10.411191,829.0263,15.49837,50,18054.397018468237,12.227125,1476.5856,14.106438,1.2524114,0.0,0.0,0.0,0.0,0.0,1.3919325,0.6323261,0.75960636,-43.100914,2.7815907,2.0,23.0,4.0,18.0,4.5712194,,,858.0469,,4750.0,3.0,0.0,222.0,,,,13.73839,0.12433713,19.0,,NOT_AVAILABLE,70.2826917935326,10.998652104935813,302.2934707742619,59.28471022132908,False,False,0,True,True,False,False,False,False,True,False,1.02043536e-13,5.097271e-13,0.9999979,,,,,,,,,,,,,,,,,,,,,,,0.6455331259808035,0.4119361281905444,-0.028645,11.033803298263154,3.808735742455873e-20
1659,1636148068921376768,Gaia DR3 2052802678809122816,2052802678809122816,1735864306,2016.0,290.2954107869319,0.013905906,38.10331035892165,0.015320137,0.9401307501856985,0.016950633,53.8424,10.492121,2.3647158334201794,0.019032972,10.222167605541934,0.019711722,-0.06660609,0.15327886,-0.12944221,-0.14489606,0.0437713,-0.12855534,-0.19549783,-0.12291472,-0.21065177,-0.1244785,396,0,396,0,0.9829189,430.61795,0.0,0.0,31,False,1.5332624,,,,,,,,47,27,0.028533032,50,22,0,0.021354878,110.21079,0,0,1.0344919,0.19075502,0.15758005,0.058923908,0.053358447,-91.11361,62.423553,-14.898103,-22.464518,False,399,25509.198167194165,5.4807577,4654.32,14.670625,47,13121.937443335197,15.526744,845.1184,15.043548,44,17767.2947478436,13.21099,1344.8875,14.123842,1.2109057,0.0,23.0,0.0,23.0,0.0,0.9197054,0.3729229,0.5467825,-69.90734,8.775164,2.0,19.0,7.0,17.0,3.7952228,,,916.85175,,5750.0,4.5,-0.25,222.0,,,,13.9524555,0.072866574,13.0,,NOT_AVAILABLE,70.28839652612427,10.996207131477512,302.3043334270807,59.28727064327328,False,False,0,True,True,False,False,False,True,True,False,1.02441425e-13,5.1168987e-13,0.9999585,5871.2314,5861.351,5882.8335,4.2504,4.2361,4.2632,-0.3548,-0.3651,-0.3437,1012.8289,996.9123,1029.7704,0.3923,0.3862,0.3986,0.3282,0.323,0.3336,0.1774,0.1746,0.1804,MARCS,0.8048735383342818,0.19283309333837687,-0.027468,1.8030080386852405,8.372473476771826e-273
1685,1636148068921376768,Gaia DR3 2052802747528612096,2052802747528612096,1704846779,2016.0,290.2808929945092,0.009517094,38.134204971248735,0.01136363,0.1255431898554498,0.012258851,7.6261787,5.3135967,-1.998402920589256,0.013123025,-4.9234838696194885,0.013433487,0.017152078,0.16968164,-0.23934662,-0.11795707,0.24903795,-0.15141468,-0.31324512,-0.25767606,-0.24126518,-0.009122273,379,8,378,1,0.17281114,354.02457,0.0,0.0,31,False,1.3586777,,,,,,,,44,27,0.0194466,46,21,0,0.021808965,108.09336,0,0,1.0054383,,,,,,,,,False,383,73945.7950404453,22.829308,3239.073,13.515083,41,22762.054051897045,35.540005,640.4629,14.445514,42,74501.43904025188,57.34218,1299.2433,12.567484,1.315335,0.0,0.0,0.0,0.0,0.0,1.8780298,0.9304304,0.9475994,-48.355362,0.73171264,2.0,24.0,5.0,19.0,19.29957,,,916.85175,,4000.0,2.0,0.0,222.0,,,,12.168854,0.017268062,19.0,20.682848,NOT_AVAILABLE,70.31159891080846,11.020002273882636,302.29914312630126,59.32010218766985,False,False,0,True,True,True,False,False,False,True,False,1.02205035e-13,8.0594885e-11,0.99998194,,,,,,,,,,,,,,,,,,,,,,,0.6566756315653552,0.27284515102998,-0.032055,9.764648336651966,4.0793255228519125e-12
1702,1636148068921376768,Gaia DR3 2052802781888282752,2052802781888282752,782437622,2016.0,290.23247231602323,0.0142727485,38.093612670409776,0.016713453,0.7945770168962873,0.018016841,42.55696,9.124215,-5.034752180772268,0.019191494,-7.6093743689466065,0.02241533,-0.08326328,0.100742675,-0.046053216,-0.15727971,0.02811276,-0.12536368,-0.2138323,-0.09744061,-0.2340575,-0.17041917,371,0,371,0,0.68800324,394.69675,0.0,0.0,31,False,1.4993652,,,,,,,,43,27,0.032247692,45,19,0,0.023030546,115.312965,0,0,1.0246185,0.20490281,0.1874503,0.058039922,0.07792117,-108.08925,65.9839,-16.285347,-19.724224,False,368,24539.76865859155,5.3940067,4549.4507,14.71269,43,11705.1353456277,16.704062,700.7359,15.167602,42,18301.548470587204,12.378535,1478.4906,14.091676,1.2227777,0.0,1.0,0.0,0.0,0.0,1.0759258,0.45491123,0.6210146,6.234798,10.019137,2.0,14.0,6.0,13.0,4.1838512,,,858.12085,,5250.0,4.0,-0.25,222.0,,,,13.852364,0.09258295,9.0,,NOT_AVAILABLE,70.2574287035736,11.03649647921408,302.20582348812,59.2912936454394,False,False,0,True,True,False,False,False,True,True,False,1.02443824e-13,5.1170185e-13,0.99995834,5645.412,5615.7563,5669.541,4.1806,4.1351,4.2006,-0.0849,-0.1116,-0.0599,1222.0824,1180.3427,1329.1034,0.5804,0.5628,0.5947,0.4752,0.4605,0.4874,0.2551,0.2472,0.2616,MARCS,0.38118050920743163,0.2945752030741922,-0.027835,2.2674757282026516,7.176844505895022e-75
1760,1636148068921376768,Gaia DR3 2052802953687040384,2052802953687040384,598035507,2016.0,290.2699236742741,0.013674577,38.142733005800935,0.015299549,0.3355327388696292,0.016610168,18.457413,6.2395773,-3.2105396190107114,0.01905898,-5.350211331687047,0.01956606,-0.04024622,0.12663695,-0.23609348,-0.11482062,-0.00011766897,-0.107518174,-0.24726135,-0.21883245,-0.13135709,-0.019950043,364,0,364,0,6.2338986,549.70404,0.100200534,5.437451,31,False,1.4454508,,,,,,,,42,27,0.027526032,44,19,0,0.023026843,106.37202,0,0,1.2404494,0.2200257,0.16537091,0.046602156,0.050057407,-110.23353,64.32042,-5.749253,-38.713005,False,354,49389.71752226102,7.6776347,6432.934,13.953276,42,20607.308686255245,33.10161,622.54706,14.553489,42,41164.52957274067,16.273037,2529.6157,13.211588,1.2507024,0.0,2.0,0.0,0.0,0.0,1.3419008,0.60021305,0.7416878,-19.015953,2.2334323,2.0,23.0,4.0,20.0,9.716619,,,916.85175,,4750.0,3.0,-0.25,222.0,,,,12.910074,0.03277013,20.0,,NOT_AVAILABLE,70.3155640501202,11.03149207472666,302.2873773143042,59.33064415733511,False,False,0,True,True,False,False,False,True,True,False,1.021018e-13,5.0999336e-13,0.99999213,5071.3706,5066.2695,5079.571,3.0059,2.9546,3.0193,-0.1599,-0.1601,-0.1594,2886.4963,2844.1582,3068.85,0.7652,0.7603,0.7719,0.6003,0.5964,0.6058,0.3195,0.3173,0.3225,MARCS,0.5936379008421268,0.36570630180752806,-0.028952,4.950386676411288,7.549057307882889e-22
1812,1636148068921376768,Gaia DR3 2052803091126017280,2052803091126017280,251987814,2016.0,290.3115096160921,0.013204312,38.13481283938855,0.014528852,0.5807127477011346,0.015867269,34.774464,13.304347,-6.214415630054738,0.018582238,-11.763787550064617,0.018710805,-0.03132615,0.117001526,-0.209113,-0.073619545,0.084535375,-0.0774045,-0.27083012,-0.19402713,-0.13309638,-0.07891569,415,0,413,2,9.166109,725.3907,0.1172948,9.062328,31,False,1.4506086,,,,,,,,48,28,0.026919523,50,22,0,0.020592004,113.12096,0,0,1.336571,0.18241376,0.12503093,0.103588894,0.07828536,-85.36506,67.9691,-12.473831,-30.403744,False,408,53301.22278059749,7.8966255,6749.8735,13.870524,44,22599.36730928707,17.047876,1325.6412,14.453301,46,43884.50796879932,26.856455,1634.0396,13.1421175,1.2473236,0.0,0.0,0.0,0.0,0.0,1.3111839,0.582777,0.7284069,-15.558068,1.870386,2.0,17.0,4.0,14.0,8.6437235,,,916.85175,,4750.0,3.0,0.0,222.0,,,,12.791004,0.022445137,13.0,,NOT_AVAILABLE,70.3228976288423,10.998617641915155,302.34490026720005,59.31417579951513,False,False,0,True,True,False,False,False,True,True,False,1.0213904e-13,5.101794e-13,0.99998844,4844.696,4840.1313,4849.488,3.143,3.1277,3.1581,-0.1033,-0.1062,-0.1004,1692.832,1665.6274,1721.623,0.4756,0.471,0.4798,0.371,0.3673,0.3744,0.1962,0.1942,0.198,MARCS,0.2990182682685536,0.15905425799616063,-0.028937,2.7323782821737077,1.9174395560818677e-94
1813,1636148068921376768,Gaia DR3 2052803091126018688,2052803091126018688,571389766,2016.0,290.3123720438448,0.013362796,38.13588111007265,0.015235131,0.8362126391950887,0.016248649,49.778336,2.2966256,2.294451221102144,0.01861004,-0.0999134692030601,0.019276189,-0.07073578,0.14768884,-0.23081626,-0.054845147,0.038087532,-0.051034592,-0.2997256,-0.21805592,-0.09941329,-0.11598814,403,0,402,1,-0.79418653,384.75186,0.0,0.0,31,False,1.5450635,,,,,,,,47,27,0.02800845,49,22,0,0.023212321,118.5683,0,0,0.9711166,0.20903154,0.16501918,0.13499738,0.061693747,-79.96369,66.93363,-13.519599,-34.062798,False,406,27142.450527061093,5.609706,4838.48,14.603244,46,14305.283987880604,17.350044,824.50995,14.949801,43,18508.918571597394,15.406411,1201.3777,14.079443,1.2089624,0.0,1.0,0.0,1.0,0.0,0.87035847,0.34655762,0.52380085,-2.9756515,6.4573374,2.0,12.0,6.0,11.0,3.4655335,,,916.85175,,5750.0,4.5,-0.25,222.0,,,,13.650388,0.16523203,7.0,,NOT_AVAILABLE,70.32417861978799,10.998475706075933,302.3467463312455,59.31502067900997,False,False,0,True,True,False,False,False,False,True,False,1.02836e-13,5.136607e-13,0.9999194,,,,,,,,,,,,,,,,,,,,,,,0.8110889361622877,19.292883285659766,-0.027382,1.943124061798495,4.500625691591809e-79
